E_minus_Ef_eV,totalDOS,pdos_Mg,pdos_O
-9.840,0.00000,0.00000,0.00000
-9.820,0.00000,0.00000,0.00000
-9.800,0.00000,0.00000,0.00000
-9.780,0.00000,0.00000,0.00000
-9.760,0.00000,0.00000,0.00000
-9.740,0.00000,0.00000,0.00000
-9.720,0.00000,0.00000,0.00000
-9.700,0.00000,0.00000,0.00000
-9.680,0.00000,0.00000,0.00000
-9.660,0.00000,0.00000,0.00000
-9.640,0.00000,0.00000,0.00000
-9.620,0.00000,0.00000,0.00000
-9.600,0.00000,0.00000,0.00000
-9.580,0.00000,0.00000,0.00000
-9.560,0.00000,0.00000,0.00000
-9.540,0.00000,0.00000,0.00000
-9.520,0.00000,0.00000,0.00000
-9.500,0.00000,0.00000,0.00000
-9.480,0.00000,0.00000,0.00000
-9.460,0.00000,0.00000,0.00000
-9.440,0.00000,0.00000,0.00000
-9.420,0.00000,0.00000,0.00000
-9.400,0.00000,0.00000,0.00000
-9.380,0.00000,0.00000,0.00000
-9.360,0.00000,0.00000,0.00000
-9.340,0.00000,0.00000,0.00000
-9.320,0.00000,0.00000,0.00000
-9.300,0.00000,0.00000,0.00000
-9.280,0.00000,0.00000,0.00000
-9.260,0.00000,0.00000,0.00000
-9.240,0.00000,0.00000,0.00000
-9.220,0.00000,0.00000,0.00000
-9.200,0.00000,0.00000,0.00000
-9.180,0.00000,0.00000,0.00000
-9.160,0.00000,0.00000,0.00000
-9.140,0.00000,0.00000,0.00000
-9.120,0.00000,0.00000,0.00000
-9.100,0.00000,0.00000,0.00000
-9.080,0.00000,0.00000,0.00000
-9.060,0.00000,0.00000,0.00000
-9.040,0.00000,0.00000,0.00000
-9.020,0.00000,0.00000,0.00000
-9.000,0.00000,0.00000,0.00000
-8.980,0.00000,0.00000,0.00000
-8.960,0.00000,0.00000,0.00000
-8.940,0.00000,0.00000,0.00000
-8.920,0.00000,0.00000,0.00000
-8.900,0.00000,0.00000,0.00000
-8.880,0.00000,0.00000,0.00000
-8.860,0.00000,0.00000,0.00000
-8.840,0.00000,0.00000,0.00000
-8.820,0.00000,0.00000,0.00000
-8.800,0.00000,0.00000,0.00000
-8.780,0.00000,0.00000,0.00000
-8.760,0.00000,0.00000,0.00000
-8.740,0.00000,0.00000,0.00000
-8.720,0.00000,0.00000,0.00000
-8.700,0.00000,0.00000,0.00000
-8.680,0.00000,0.00000,0.00000
-8.660,0.00000,0.00000,0.00000
-8.640,0.00000,0.00000,0.00000
-8.620,0.00000,0.00000,0.00000
-8.600,0.00000,0.00000,0.00000
-8.580,0.00000,0.00000,0.00000
-8.560,0.00000,0.00000,0.00000
-8.540,0.00000,0.00000,0.00000
-8.520,0.00000,0.00000,0.00000
-8.500,0.00000,0.00000,0.00000
-8.480,0.00000,0.00000,0.00000
-8.460,0.00000,0.00000,0.00000
-8.440,0.00000,0.00000,0.00000
-8.420,0.00000,0.00000,0.00000
-8.400,0.00000,0.00000,0.00000
-8.380,0.00000,0.00000,0.00000
-8.360,0.00000,0.00000,0.00000
-8.340,0.00000,0.00000,0.00000
-8.320,0.00000,0.00000,0.00000
-8.300,0.00000,0.00000,0.00000
-8.280,0.00000,0.00000,0.00000
-8.260,0.00000,0.00000,0.00000
-8.240,0.00000,0.00000,0.00000
-8.220,0.00000,0.00000,0.00000
-8.200,0.00000,0.00000,0.00000
-8.180,0.00000,0.00000,0.00000
-8.160,0.00000,0.00000,0.00000
-8.140,0.00000,0.00000,0.00000
-8.120,0.00000,0.00000,0.00000
-8.100,0.00000,0.00000,0.00000
-8.080,0.00000,0.00000,0.00000
-8.060,0.00000,0.00000,0.00000
-8.040,0.00000,0.00000,0.00000
-8.020,0.00000,0.00000,0.00000
-8.000,0.00000,0.00000,0.00000
-7.980,0.00000,0.00000,0.00000
-7.960,0.00000,0.00000,0.00000
-7.940,0.00000,0.00000,0.00000
-7.920,0.00000,0.00000,0.00000
-7.900,0.00000,0.00000,0.00000
-7.880,0.00000,0.00000,0.00000
-7.860,0.00000,0.00000,0.00000
-7.840,0.00000,0.00000,0.00000
-7.820,0.00000,0.00000,0.00000
-7.800,0.00000,0.00000,0.00000
-7.780,0.00000,0.00000,0.00000
-7.760,0.00000,0.00000,0.00000
-7.740,0.00000,0.00000,0.00000
-7.720,0.00000,0.00000,0.00000
-7.700,0.00000,0.00000,0.00000
-7.680,0.00000,0.00000,0.00000
-7.660,0.00000,0.00000,0.00000
-7.640,0.00000,0.00000,0.00000
-7.620,0.00000,0.00000,0.00000
-7.600,0.00000,0.00000,0.00000
-7.580,0.00000,0.00000,0.00000
-7.560,0.00000,0.00000,0.00000
-7.540,0.00000,0.00000,0.00000
-7.520,0.00000,0.00000,0.00000
-7.500,0.00000,0.00000,0.00000
-7.480,0.00000,0.00000,0.00000
-7.460,0.00000,0.00000,0.00000
-7.440,0.00000,0.00000,0.00000
-7.420,0.00000,0.00000,0.00000
-7.400,0.00000,0.00000,0.00000
-7.380,0.00000,0.00000,0.00000
-7.360,0.00000,0.00000,0.00000
-7.340,0.00000,0.00000,0.00000
-7.320,0.00000,0.00000,0.00000
-7.300,0.00000,0.00000,0.00000
-7.280,0.00000,0.00000,0.00000
-7.260,0.00000,0.00000,0.00000
-7.240,0.00000,0.00000,0.00000
-7.220,0.00000,0.00000,0.00000
-7.200,0.00000,0.00000,0.00000
-7.180,0.00000,0.00000,0.00000
-7.160,0.00000,0.00000,0.00000
-7.140,0.00000,0.00000,0.00000
-7.120,0.00000,0.00000,0.00000
-7.100,0.00000,0.00000,0.00000
-7.080,0.00000,0.00000,0.00000
-7.060,0.00000,0.00000,0.00000
-7.040,0.00000,0.00000,0.00000
-7.020,0.00000,0.00000,0.00000
-7.000,0.00000,0.00000,0.00000
-6.980,0.00000,0.00000,0.00000
-6.960,0.00000,0.00000,0.00000
-6.940,0.00000,0.00000,0.00000
-6.920,0.00000,0.00000,0.00000
-6.900,0.00000,0.00000,0.00000
-6.880,0.00000,0.00000,0.00000
-6.860,0.00000,0.00000,0.00000
-6.840,0.00000,0.00000,0.00000
-6.820,0.00000,0.00000,0.00000
-6.800,0.00000,0.00000,0.00000
-6.780,0.00000,0.00000,0.00000
-6.760,0.00000,0.00000,0.00000
-6.740,0.00000,0.00000,0.00000
-6.720,0.00000,0.00000,0.00000
-6.700,0.00000,0.00000,0.00000
-6.680,0.00000,0.00000,0.00000
-6.660,0.00000,0.00000,0.00000
-6.640,0.00000,0.00000,0.00000
-6.620,0.00000,0.00000,0.00000
-6.600,0.00000,0.00000,0.00000
-6.580,0.00000,0.00000,0.00000
-6.560,0.00000,0.00000,0.00000
-6.540,0.00000,0.00000,0.00000
-6.520,0.00000,0.00000,0.00000
-6.500,0.00000,0.00000,0.00000
-6.480,0.00000,0.00000,0.00000
-6.460,0.00000,0.00000,0.00000
-6.440,0.00000,0.00000,0.00000
-6.420,0.00000,0.00000,0.00000
-6.400,0.00000,0.00000,0.00000
-6.380,0.00000,0.00000,0.00000
-6.360,0.00000,0.00000,0.00000
-6.340,0.00000,0.00000,0.00000
-6.320,0.00000,0.00000,0.00000
-6.300,0.00000,0.00000,0.00000
-6.280,0.00000,0.00000,0.00000
-6.260,0.00000,0.00000,0.00000
-6.240,0.00000,0.00000,0.00000
-6.220,0.00000,0.00000,0.00000
-6.200,0.00000,0.00000,0.00000
-6.180,0.00000,0.00000,0.00000
-6.160,0.00000,0.00000,0.00000
-6.140,0.00000,0.00000,0.00000
-6.120,0.00000,0.00000,0.00000
-6.100,0.00000,0.00000,0.00000
-6.080,0.00000,0.00000,0.00000
-6.060,0.00000,0.00000,0.00000
-6.040,0.00000,0.00000,0.00000
-6.020,0.00000,0.00000,0.00000
-6.000,0.00000,0.00000,0.00000
-5.980,0.00000,0.00000,0.00000
-5.960,0.00000,0.00000,0.00000
-5.940,0.00000,0.00000,0.00000
-5.920,0.00000,0.00000,0.00000
-5.900,0.00000,0.00000,0.00000
-5.880,0.00000,0.00000,0.00000
-5.860,0.00000,0.00000,0.00000
-5.840,0.00000,0.00000,0.00000
-5.820,0.00000,0.00000,0.00000
-5.800,0.00000,0.00000,0.00000
-5.780,0.00000,0.00000,0.00000
-5.760,0.00000,0.00000,0.00000
-5.740,0.00000,0.00000,0.00000
-5.720,0.00000,0.00000,0.00000
-5.700,0.00000,0.00000,0.00000
-5.680,0.00000,0.00000,0.00000
-5.660,0.00000,0.00000,0.00000
-5.640,0.00000,0.00000,0.00000
-5.620,0.00000,0.00000,0.00000
-5.600,0.00000,0.00000,0.00000
-5.580,0.00000,0.00000,0.00000
-5.560,0.00000,0.00000,0.00000
-5.540,0.00000,0.00000,0.00000
-5.520,0.00000,0.00000,0.00000
-5.500,0.00000,0.00000,0.00000
-5.480,0.00000,0.00000,0.00000
-5.460,0.00000,0.00000,0.00000
-5.440,0.00000,0.00000,0.00000
-5.420,0.00000,0.00000,0.00000
-5.400,0.00000,0.00000,0.00000
-5.380,0.00000,0.00000,0.00000
-5.360,0.00000,0.00000,0.00000
-5.340,0.00000,0.00000,0.00000
-5.320,0.00000,0.00000,0.00000
-5.300,0.00000,0.00000,0.00000
-5.280,0.00000,0.00000,0.00000
-5.260,0.00000,0.00000,0.00000
-5.240,0.00000,0.00000,0.00000
-5.220,0.00000,0.00000,0.00000
-5.200,0.00000,0.00000,0.00000
-5.180,0.00000,0.00000,0.00000
-5.160,0.00000,0.00000,0.00000
-5.140,0.00000,0.00000,0.00000
-5.120,0.00000,0.00000,0.00000
-5.100,0.00000,0.00000,0.00000
-5.080,0.00000,0.00000,0.00000
-5.060,0.00000,0.00000,0.00000
-5.040,0.00000,0.00000,0.00000
-5.020,0.00000,0.00000,0.00000
-5.000,0.00000,0.00000,0.00000
-4.980,0.00000,0.00000,0.00000
-4.960,0.00000,0.00000,0.00000
-4.940,0.00000,0.00000,0.00000
-4.920,0.00000,0.00000,0.00000
-4.900,0.00000,0.00000,0.00000
-4.880,0.00000,0.00000,0.00000
-4.860,0.00000,0.00000,0.00000
-4.840,0.00000,0.00000,0.00000
-4.820,0.00000,0.00000,0.00000
-4.800,0.00000,0.00000,0.00000
-4.780,0.00000,0.00000,0.00000
-4.760,0.00000,0.00000,0.00000
-4.740,0.00000,0.00000,0.00000
-4.720,0.00001,0.00000,0.00001
-4.700,0.00002,0.00001,0.00002
-4.680,0.00007,0.00002,0.00005
-4.660,0.00017,0.00004,0.00013
-4.640,0.00044,0.00011,0.00033
-4.620,0.00106,0.00026,0.00079
-4.600,0.00246,0.00061,0.00185
-4.580,0.00549,0.00136,0.00413
-4.560,0.01178,0.00291,0.00887
-4.540,0.02431,0.00601,0.01830
-4.520,0.04819,0.01191,0.03627
-4.500,0.09177,0.02268,0.06908
-4.480,0.16792,0.04151,0.12641
-4.460,0.29522,0.07298,0.22225
-4.440,0.49868,0.12327,0.37541
-4.420,0.80931,0.20006,0.60926
-4.400,1.26195,0.31194,0.95001
-4.380,1.89058,0.46734,1.42325
-4.360,2.72130,0.67268,2.04862
-4.340,3.76345,0.93029,2.83316
-4.320,5.00063,1.23611,3.76452
-4.300,6.38397,1.57806,4.80591
-4.280,7.83042,1.93561,5.89481
-4.260,9.22801,2.28108,6.94692
-4.240,10.44861,2.58281,7.86581
-4.220,11.36679,2.80977,8.55702
-4.200,11.88078,2.93683,8.94396
-4.180,11.93110,2.94927,8.98184
-4.160,11.51183,2.84563,8.66620
-4.140,10.67177,2.63797,8.03380
-4.120,9.50510,2.34958,7.15552
-4.100,8.13402,2.01066,6.12336
-4.080,6.68777,1.65316,5.03461
-4.060,5.28307,1.30593,3.97714
-4.040,4.00977,0.99118,3.01859
-4.020,2.92402,0.72279,2.20123
-4.000,2.04866,0.50641,1.54225
-3.980,1.37908,0.34090,1.03818
-3.960,0.89194,0.22048,0.67146
-3.940,0.55425,0.13701,0.41725
-3.920,0.33091,0.08180,0.24911
-3.900,0.18982,0.04692,0.14290
-3.880,0.10462,0.02586,0.07876
-3.860,0.05540,0.01369,0.04170
-3.840,0.02818,0.00697,0.02122
-3.820,0.01378,0.00341,0.01037
-3.800,0.00647,0.00160,0.00487
-3.780,0.00292,0.00072,0.00220
-3.760,0.00127,0.00031,0.00095
-3.740,0.00053,0.00013,0.00040
-3.720,0.00021,0.00005,0.00016
-3.700,0.00008,0.00002,0.00006
-3.680,0.00003,0.00001,0.00002
-3.660,0.00001,0.00000,0.00001
-3.640,0.00000,0.00000,0.00000
-3.620,0.00000,0.00000,0.00000
-3.600,0.00000,0.00000,0.00000
-3.580,0.00000,0.00000,0.00000
-3.560,0.00000,0.00000,0.00000
-3.540,0.00000,0.00000,0.00000
-3.520,0.00000,0.00000,0.00000
-3.500,0.00000,0.00000,0.00000
-3.480,0.00000,0.00000,0.00000
-3.460,0.00000,0.00000,0.00000
-3.440,0.00000,0.00000,0.00000
-3.420,0.00000,0.00000,0.00000
-3.400,0.00000,0.00000,0.00000
-3.380,0.00000,0.00000,0.00000
-3.360,0.00000,0.00000,0.00000
-3.340,0.00000,0.00000,0.00000
-3.320,0.00000,0.00000,0.00000
-3.300,0.00000,0.00000,0.00000
-3.280,0.00000,0.00000,0.00000
-3.260,0.00000,0.00000,0.00000
-3.240,0.00000,0.00000,0.00000
-3.220,0.00000,0.00000,0.00000
-3.200,0.00000,0.00000,0.00000
-3.180,0.00000,0.00000,0.00000
-3.160,0.00000,0.00000,0.00000
-3.140,0.00000,0.00000,0.00000
-3.120,0.00000,0.00000,0.00000
-3.100,0.00000,0.00000,0.00000
-3.080,0.00000,0.00000,0.00000
-3.060,0.00000,0.00000,0.00000
-3.040,0.00000,0.00000,0.00000
-3.020,0.00000,0.00000,0.00000
-3.000,0.00000,0.00000,0.00000
-2.980,0.00000,0.00000,0.00000
-2.960,0.00000,0.00000,0.00000
-2.940,0.00000,0.00000,0.00000
-2.920,0.00000,0.00000,0.00000
-2.900,0.00000,0.00000,0.00000
-2.880,0.00000,0.00000,0.00000
-2.860,0.00000,0.00000,0.00000
-2.840,0.00000,0.00000,0.00000
-2.820,0.00000,0.00000,0.00000
-2.800,0.00000,0.00000,0.00000
-2.780,0.00000,0.00000,0.00000
-2.760,0.00000,0.00000,0.00000
-2.740,0.00000,0.00000,0.00000
-2.720,0.00000,0.00000,0.00000
-2.700,0.00000,0.00000,0.00000
-2.680,0.00000,0.00000,0.00000
-2.660,0.00000,0.00000,0.00000
-2.640,0.00000,0.00000,0.00000
-2.620,0.00000,0.00000,0.00000
-2.600,0.00000,0.00000,0.00000
-2.580,0.00000,0.00000,0.00000
-2.560,0.00000,0.00000,0.00000
-2.540,0.00000,0.00000,0.00000
-2.520,0.00000,0.00000,0.00000
-2.500,0.00000,0.00000,0.00000
-2.480,0.00000,0.00000,0.00000
-2.460,0.00000,0.00000,0.00000
-2.440,0.00000,0.00000,0.00000
-2.420,0.00000,0.00000,0.00000
-2.400,0.00000,0.00000,0.00000
-2.380,0.00000,0.00000,0.00000
-2.360,0.00000,0.00000,0.00000
-2.340,0.00000,0.00000,0.00000
-2.320,0.00000,0.00000,0.00000
-2.300,0.00000,0.00000,0.00000
-2.280,0.00000,0.00000,0.00000
-2.260,0.00000,0.00000,0.00000
-2.240,0.00000,0.00000,0.00000
-2.220,0.00000,0.00000,0.00000
-2.200,0.00000,0.00000,0.00000
-2.180,0.00000,0.00000,0.00000
-2.160,0.00000,0.00000,0.00000
-2.140,0.00000,0.00000,0.00000
-2.120,0.00000,0.00000,0.00000
-2.100,0.00000,0.00000,0.00000
-2.080,0.00000,0.00000,0.00000
-2.060,0.00000,0.00000,0.00000
-2.040,0.00000,0.00000,0.00000
-2.020,0.00000,0.00000,0.00000
-2.000,0.00000,0.00000,0.00000
-1.980,0.00000,0.00000,0.00000
-1.960,0.00000,0.00000,0.00000
-1.940,0.00001,0.00000,0.00001
-1.920,0.00003,0.00000,0.00003
-1.900,0.00008,0.00001,0.00007
-1.880,0.00021,0.00002,0.00019
-1.860,0.00053,0.00004,0.00049
-1.840,0.00131,0.00010,0.00121
-1.820,0.00311,0.00023,0.00288
-1.800,0.00711,0.00053,0.00658
-1.780,0.01561,0.00117,0.01444
-1.760,0.03291,0.00247,0.03045
-1.740,0.06668,0.00500,0.06169
-1.720,0.12980,0.00972,0.12008
-1.700,0.24275,0.01818,0.22457
-1.680,0.43620,0.03267,0.40352
-1.660,0.75305,0.05641,0.69664
-1.640,1.24910,0.09357,1.15553
-1.620,1.99066,0.14912,1.84155
-1.600,3.04808,0.22833,2.81975
-1.580,4.48418,0.33590,4.14828
-1.560,6.33823,0.47479,5.86344
-1.540,8.60758,0.64478,7.96280
-1.520,11.23111,0.84131,10.38980
-1.500,14.07966,1.05469,13.02497
-1.480,16.95859,1.27034,15.68825
-1.460,19.62528,1.47010,18.15518
-1.440,21.82077,1.63456,20.18620
-1.420,23.31054,1.74616,21.56439
-1.400,23.92561,1.79223,22.13338
-1.380,23.59402,1.76739,21.82662
-1.360,22.35471,1.67456,20.68015
-1.340,20.34999,1.52439,18.82561
-1.320,17.79868,1.33327,16.46541
-1.300,14.95683,1.12039,13.83644
-1.280,12.07590,0.90459,11.17131
-1.260,9.36759,0.70171,8.66587
-1.240,6.98175,0.52299,6.45875
-1.220,4.99952,0.37451,4.62502
-1.200,3.43971,0.25766,3.18204
-1.180,2.27375,0.17032,2.10343
-1.160,1.44408,0.10817,1.33591
-1.140,0.88119,0.06601,0.81518
-1.120,0.51662,0.03870,0.47793
-1.100,0.29101,0.02180,0.26921
-1.080,0.15750,0.01180,0.14570
-1.060,0.08190,0.00613,0.07576
-1.040,0.04091,0.00306,0.03785
-1.020,0.01964,0.00147,0.01817
-1.000,0.00906,0.00068,0.00838
-0.980,0.00401,0.00030,0.00371
-0.960,0.00171,0.00013,0.00158
-0.940,0.00070,0.00005,0.00065
-0.920,0.00027,0.00002,0.00025
-0.900,0.00010,0.00001,0.00010
-0.880,0.00004,0.00000,0.00003
-0.860,0.00001,0.00000,0.00001
-0.840,0.00000,0.00000,0.00000
-0.820,0.00000,0.00000,0.00000
-0.800,0.00000,0.00000,0.00000
-0.780,0.00000,0.00000,0.00000
-0.760,0.00000,0.00000,0.00000
-0.740,0.00000,0.00000,0.00000
-0.720,0.00000,0.00000,0.00000
-0.700,0.00000,0.00000,0.00000
-0.680,0.00000,0.00000,0.00000
-0.660,0.00000,0.00000,0.00000
-0.640,0.00000,0.00000,0.00000
-0.620,0.00000,0.00000,0.00000
-0.600,0.00000,0.00000,0.00000
-0.580,0.00000,0.00000,0.00000
-0.560,0.00000,0.00000,0.00000
-0.540,0.00001,0.00000,0.00001
-0.520,0.00002,0.00000,0.00002
-0.500,0.00004,0.00000,0.00004
-0.480,0.00012,0.00000,0.00012
-0.460,0.00030,0.00001,0.00030
-0.440,0.00075,0.00001,0.00074
-0.420,0.00177,0.00003,0.00174
-0.400,0.00401,0.00007,0.00394
-0.380,0.00876,0.00016,0.00860
-0.360,0.01836,0.00033,0.01803
-0.340,0.03697,0.00065,0.03631
-0.320,0.07152,0.00127,0.07026
-0.300,0.13296,0.00235,0.13060
-0.280,0.23746,0.00420,0.23326
-0.260,0.40749,0.00722,0.40027
-0.240,0.67184,0.01190,0.65994
-0.220,1.06424,0.01884,1.04539
-0.200,1.61973,0.02868,1.59105
-0.180,2.36850,0.04194,2.32657
-0.160,3.32763,0.05892,3.26870
-0.140,4.49182,0.07953,4.41229
-0.120,5.82558,0.10315,5.72243
-0.100,7.25912,0.12853,7.13059
-0.080,8.69075,0.15388,8.53686
-0.060,9.99674,0.17701,9.81973
-0.040,11.04810,0.19562,10.85248
-0.020,11.73128,0.20772,11.52356
-0.000,11.96827,0.21192,11.75635
0.020,11.73128,0.20772,11.52356
0.040,11.04810,0.19562,10.85248
0.060,9.99674,0.17701,9.81973
0.080,8.69075,0.15388,8.53686
0.100,7.25912,0.12853,7.13059
0.120,5.82558,0.10315,5.72243
0.140,4.49182,0.07953,4.41229
0.160,3.32763,0.05892,3.26870
0.180,2.36850,0.04194,2.32657
0.200,1.61973,0.02868,1.59105
0.220,1.06424,0.01884,1.04539
0.240,0.67184,0.01190,0.65994
0.260,0.40749,0.00722,0.40027
0.280,0.23746,0.00420,0.23326
0.300,0.13296,0.00235,0.13060
0.320,0.07152,0.00127,0.07026
0.340,0.03697,0.00065,0.03631
0.360,0.01836,0.00033,0.01803
0.380,0.00876,0.00016,0.00860
0.400,0.00401,0.00007,0.00394
0.420,0.00177,0.00003,0.00174
0.440,0.00075,0.00001,0.00074
0.460,0.00030,0.00001,0.00030
0.480,0.00012,0.00000,0.00012
0.500,0.00004,0.00000,0.00004
0.520,0.00002,0.00000,0.00002
0.540,0.00001,0.00000,0.00001
0.560,0.00000,0.00000,0.00000
0.580,0.00000,0.00000,0.00000
0.600,0.00000,0.00000,0.00000
0.620,0.00000,0.00000,0.00000
0.640,0.00000,0.00000,0.00000
0.660,0.00000,0.00000,0.00000
0.680,0.00000,0.00000,0.00000
0.700,0.00000,0.00000,0.00000
0.720,0.00000,0.00000,0.00000
0.740,0.00000,0.00000,0.00000
0.760,0.00000,0.00000,0.00000
0.780,0.00000,0.00000,0.00000
0.800,0.00000,0.00000,0.00000
0.820,0.00000,0.00000,0.00000
0.840,0.00000,0.00000,0.00000
0.860,0.00000,0.00000,0.00000
0.880,0.00000,0.00000,0.00000
0.900,0.00000,0.00000,0.00000
0.920,0.00000,0.00000,0.00000
0.940,0.00000,0.00000,0.00000
0.960,0.00000,0.00000,0.00000
0.980,0.00000,0.00000,0.00000
1.000,0.00000,0.00000,0.00000
1.020,0.00000,0.00000,0.00000
1.040,0.00000,0.00000,0.00000
1.060,0.00000,0.00000,0.00000
1.080,0.00000,0.00000,0.00000
1.100,0.00000,0.00000,0.00000
1.120,0.00000,0.00000,0.00000
1.140,0.00000,0.00000,0.00000
1.160,0.00000,0.00000,0.00000
1.180,0.00000,0.00000,0.00000
1.200,0.00000,0.00000,0.00000
1.220,0.00000,0.00000,0.00000
1.240,0.00000,0.00000,0.00000
1.260,0.00000,0.00000,0.00000
1.280,0.00000,0.00000,0.00000
1.300,0.00000,0.00000,0.00000
1.320,0.00000,0.00000,0.00000
1.340,0.00000,0.00000,0.00000
1.360,0.00000,0.00000,0.00000
1.380,0.00000,0.00000,0.00000
1.400,0.00000,0.00000,0.00000
1.420,0.00000,0.00000,0.00000
1.440,0.00000,0.00000,0.00000
1.460,0.00000,0.00000,0.00000
1.480,0.00000,0.00000,0.00000
1.500,0.00000,0.00000,0.00000
1.520,0.00000,0.00000,0.00000
1.540,0.00000,0.00000,0.00000
1.560,0.00000,0.00000,0.00000
1.580,0.00000,0.00000,0.00000
1.600,0.00000,0.00000,0.00000
1.620,0.00000,0.00000,0.00000
1.640,0.00000,0.00000,0.00000
1.660,0.00000,0.00000,0.00000
1.680,0.00000,0.00000,0.00000
1.700,0.00000,0.00000,0.00000
1.720,0.00000,0.00000,0.00000
1.740,0.00000,0.00000,0.00000
1.760,0.00000,0.00000,0.00000
1.780,0.00000,0.00000,0.00000
1.800,0.00000,0.00000,0.00000
1.820,0.00000,0.00000,0.00000
1.840,0.00000,0.00000,0.00000
1.860,0.00000,0.00000,0.00000
1.880,0.00000,0.00000,0.00000
1.900,0.00000,0.00000,0.00000
1.920,0.00000,0.00000,0.00000
1.940,0.00000,0.00000,0.00000
1.960,0.00000,0.00000,0.00000
1.980,0.00000,0.00000,0.00000
2.000,0.00000,0.00000,0.00000
2.020,0.00000,0.00000,0.00000
2.040,0.00000,0.00000,0.00000
2.060,0.00000,0.00000,0.00000
2.080,0.00000,0.00000,0.00000
2.100,0.00000,0.00000,0.00000
2.120,0.00000,0.00000,0.00000
2.140,0.00000,0.00000,0.00000
2.160,0.00000,0.00000,0.00000
2.180,0.00000,0.00000,0.00000
2.200,0.00000,0.00000,0.00000
2.220,0.00000,0.00000,0.00000
2.240,0.00000,0.00000,0.00000
2.260,0.00000,0.00000,0.00000
2.280,0.00000,0.00000,0.00000
2.300,0.00000,0.00000,0.00000
2.320,0.00000,0.00000,0.00000
2.340,0.00000,0.00000,0.00000
2.360,0.00000,0.00000,0.00000
2.380,0.00000,0.00000,0.00000
2.400,0.00000,0.00000,0.00000
2.420,0.00000,0.00000,0.00000
2.440,0.00000,0.00000,0.00000
2.460,0.00000,0.00000,0.00000
2.480,0.00000,0.00000,0.00000
2.500,0.00000,0.00000,0.00000
2.520,0.00000,0.00000,0.00000
2.540,0.00000,0.00000,0.00000
2.560,0.00000,0.00000,0.00000
2.580,0.00000,0.00000,0.00000
2.600,0.00000,0.00000,0.00000
2.620,0.00000,0.00000,0.00000
2.640,0.00000,0.00000,0.00000
2.660,0.00000,0.00000,0.00000
2.680,0.00000,0.00000,0.00000
2.700,0.00000,0.00000,0.00000
2.720,0.00000,0.00000,0.00000
2.740,0.00000,0.00000,0.00000
2.760,0.00000,0.00000,0.00000
2.780,0.00000,0.00000,0.00000
2.800,0.00000,0.00000,0.00000
2.820,0.00000,0.00000,0.00000
2.840,0.00000,0.00000,0.00000
2.860,0.00000,0.00000,0.00000
2.880,0.00000,0.00000,0.00000
2.900,0.00000,0.00000,0.00000
2.920,0.00000,0.00000,0.00000
2.940,0.00000,0.00000,0.00000
2.960,0.00000,0.00000,0.00000
2.980,0.00000,0.00000,0.00000
3.000,0.00000,0.00000,0.00000
3.020,0.00000,0.00000,0.00000
3.040,0.00000,0.00000,0.00000
3.060,0.00000,0.00000,0.00000
3.080,0.00000,0.00000,0.00000
3.100,0.00000,0.00000,0.00000
3.120,0.00000,0.00000,0.00000
3.140,0.00000,0.00000,0.00000
3.160,0.00000,0.00000,0.00000
3.180,0.00000,0.00000,0.00000
3.200,0.00000,0.00000,0.00000
3.220,0.00000,0.00000,0.00000
3.240,0.00000,0.00000,0.00000
3.260,0.00000,0.00000,0.00000
3.280,0.00000,0.00000,0.00000
3.300,0.00000,0.00000,0.00000
3.320,0.00000,0.00000,0.00000
3.340,0.00000,0.00000,0.00000
3.360,0.00000,0.00000,0.00000
3.380,0.00000,0.00000,0.00000
3.400,0.00001,0.00000,0.00000
3.420,0.00002,0.00001,0.00001
3.440,0.00005,0.00002,0.00003
3.460,0.00013,0.00006,0.00006
3.480,0.00031,0.00015,0.00016
3.500,0.00072,0.00035,0.00036
